"","hz","v"
"1",0.105470212575213,70164.65
"2",0.105493578078434,70164.65
"3",0.105542512260082,70164.65
"4",0.105656422219968,70173.968
"5",0.120899519019399,73920.961
"6",0.12921162046619,71351.399
"7",0.12923558315683,71351.399
"8",0.129284036640647,71351.399
"9",0.129682729904461,76656.33
"10",0.129682729904461,76656.324
"11",0.129869640750704,76656.358
"12",0.142657208779039,72023.495
"13",0.142729654690578,72023.495
"14",0.144594319669989,70702.79
"15",0.144952577314806,70702.79
"16",0.145174163992801,70702.79
"17",0.149835899722624,72382.328
"18",0.149908327310142,72382.328
"19",0.153695768448103,72571.63
"20",0.159796891758699,78152.336
"21",0.160628610429198,78203.18
"22",0.17101603189791,72023.495
"23",0.171373996155396,72023.495
"24",0.171595578050592,72023.495
"25",0.172304231378393,77850.74
"26",0.172387518867814,77854.906
"27",0.173560639918079,77913.543
"28",0.17546180670215,76654.847
"29",0.175590744330921,76654.769
"30",0.175590744330921,76654.767
"31",0.176286394877117,76654.794
"32",0.176286394877117,76654.767
"33",0.176317244090948,76656.33
"34",0.176317244090948,76656.324
"35",0.176818400430022,76654.847
"36",0.176847168676829,76656.358
"37",0.178337583415175,78152.336
"38",0.178552553015824,72382.328
"39",0.178774209603465,72382.328
"40",0.179452041397074,79144.05
"41",0.179639320172957,79144.05
"42",0.182560705998762,72571.63
"43",0.184822778520303,9238.609
"44",0.188092255489472,78639.923
"45",0.191215447607637,64888.964
"46",0.19126388802953,64891.386
"47",0.191287778977684,64892.582
"48",0.199631041908345,77856.446
"49",0.20056740518928,77850.74
"50",0.200742969805547,77850.74
"51",0.200826219148198,77854.906
"52",0.201008459441016,77890.532
"53",0.201362032926921,77890.532
"54",0.201539763795397,77890.532
"55",0.20177244990898,77902.208
"56",0.201778679055878,74975.19
"57",0.201822477150921,77913.543
"58",0.206240677921358,78152.071
"59",0.20648123963077,80495.18
"60",0.20659430425701,78152.071
"61",0.206599596862207,78152.336
"62",0.206634624524224,80495.18
"63",0.206664944458796,80495.18
"64",0.206771112958956,78152.071
"65",0.20677641462724,78152.336
"66",0.207263164527158,78203.18
"67",0.207616838971342,78203.18
"68",0.209118026946322,170936.19
"69",0.209717534598412,170950.51
"70",0.209817772215742,170950.25
"71",0.209916871869155,170621.87
"72",0.209916871869155,170935.64
