"","hz","v"
"1",0.101409644767085,77679.82
"2",0.11025479884012,75255.27
"3",0.114622376580356,78340.28
"4",0.115349832973442,84015.86
"5",0.118410598222183,78529.62
"6",0.120775426548613,87806.93
"7",0.138482673047948,78307.63
"8",0.138609456075703,78293.49
"9",0.138695101011642,78318.25
"10",0.138857549511395,78293.49
"11",0.138892264742546,78307.63
"12",0.148123241499392,78148.09
"13",0.158552730674404,79310.85
"14",0.168127272345165,78148.09
"15",0.168167420757409,78116.74
"16",0.169814749090217,78199.07
"17",0.170143839602,78215.51
"18",0.170164685382513,78249.94
"19",0.170238555287524,78199.07
"20",0.171385039628506,79310.85
"21",0.171531294169308,78318.25
"22",0.171543505577308,79318.78
"23",0.171986347723718,78307.63
"24",0.172127556847277,78293.49
"25",0.187068864725827,69744.03
"26",0.187211927646334,69710.66
"27",0.207072777798485,70743.95
"28",0.207882920339265,70743.95
"29",0.208267598872439,70743.95
"30",0.212636339763102,72610.72
"31",0.219495599113238,71364.9
"32",0.219905154906689,71385.38
"33",0.220058073325551,71352.51
"34",0.220306049163498,71364.9
"35",0.220690385733691,71364.9
"36",0.220715714848539,71385.38
"37",0.235285259849041,258931.29
"38",0.239947691403274,73975.91
"39",0.240009888407402,333447.24
"40",0.248181450422033,83791.04
"41",0.254424117370934,84103.1
"42",0.262720603206505,346579.49
"43",0.27637975684109,145550.7
"44",0.276574677928788,145549.27
"45",0.280902821668844,195813.66
"46",0.281017677416998,83791.04
"47",0.28107138791646,195785.74
"48",0.281088769238769,83740.06
"49",0.281168197627503,83798.57
"50",0.284201925468045,324212.49
"51",0.294815666504518,181772.41
"52",0.29654319596464,323140.33
"53",0.303600243487395,84032.15
"54",0.303818389519481,131724.37
"55",0.304041471256679,131735.52
"56",0.33251092298382,86331.63
"57",0.332600503557162,86369.47
"58",0.332741054256756,86321.94
"59",0.332934921210951,86331.63
"60",0.332998669670315,86389.38
"61",0.333270567376477,86369.6
"62",0.339466935071857,162517.89
"63",0.339571833874667,162524.57
"64",0.343263959687081,341370.94
"65",0.344116807008971,320050.1
"66",0.34474853180219,320081.7
"67",0.351128527086055,276482.86
"68",0.353202754275078,184690.98
"69",0.354103260051664,184690.98
"70",0.371723720062301,80562.85
"71",0.388267337592626,186443.69
"72",0.388714831025663,186466.02
"73",0.388841039838709,186427.35
"74",0.389614437552598,186466.02
"75",0.389640245161642,186443.69
"76",0.395869497661401,81769.79
"77",0.405510893036364,82251.71
"78",0.419133441609472,81343.99
"79",0.428645523011835,329743.57
"80",0.429971600375795,259705.55
"81",0.430084404064298,259711.22
"82",0.430346299667342,259724.3
"83",0.462367878378753,333118.21
"84",0.46868482351673,168978.34
"85",0.46868482351673,168978.34
"86",0.468713381767049,168978.34
"87",0.477680384055029,346579.31
"88",0.480438929005539,347155.41
"89",0.491369101728145,346579.49
"90",0.491532130226523,346579.21
"91",0.491532130226523,346579.21
"92",0.491649336027572,346579.21
"93",0.493089352721607,348859.99
"94",0.510114291106923,157234.07
"95",0.510336873370112,157234.07
"96",0.670666072009416,310006.32
"97",0.70482097547223,131724.37
"98",0.705042108639939,131735.52
"99",0.728202178052715,168123.74
"100",0.741358539523677,354858.03
"101",0.7961593274046,150461.58
"102",0.797092207626578,150466.69
"103",0.806920147182235,61981.82
"104",0.870750194830356,145876.13
"105",0.877993959401559,2455157.3
"106",0.878252277966846,2455169.9
"107",0.880704211087185,2455293.2
"108",0.924667350920506,322702.02
