"","hz","v"
"1",0.130808896051403,19355.203
"2",0.130817879926193,19355.649
"3",0.135571069404931,19355.649
"4",0.14635920500607,20132.51
"5",0.148770006776474,26792.118
"6",0.148778417607628,26792.092
"7",0.15111252821082,20132.51
"8",0.198497217267511,29277.787
"9",0.198505610066299,29277.768
"10",0.200558334346989,158711.854
"11",0.201313287361431,156895.486
"12",0.203982680238586,202510.911
"13",0.204099585085953,202511.06
"14",0.204581437630587,202540.84
"15",0.204694064762541,202540.774
"16",0.205085883815565,202425.746
"17",0.20509406485464,202426.161
"18",0.206356545108561,202426.161
"19",0.206418607233796,154273.98
"20",0.206792406789615,202511.06
"21",0.206926812986685,198438.786
"22",0.207943850169802,209860.375
"23",0.208051791580789,202510.911
"24",0.208054735039694,202511.06
"25",0.208235983011276,198691.823
"26",0.208825748799539,209858.79
"27",0.208828212691535,209858.92
"28",0.209000786051956,209858.79
"29",0.20916517889218,209859.91
"30",0.209174585580696,209860.375
"31",0.209639650404919,29834.94
"32",0.21001674883572,29853.79
"33",0.210025570613222,29853.79
"34",0.210665510253459,202453.3
"35",0.210985620380536,202453.32
"36",0.21162845450385,205735.373
"37",0.211820045738302,210054.124
"38",0.211988500895757,198691.823
"39",0.212415404237666,202540.774
"40",0.212750136984494,205887.739
"41",0.212953469773331,202425.746
"42",0.212961723644043,202426.161
"43",0.213367540417413,198948.332
"44",0.214158718165842,202425.746
"45",0.214660196665232,202511.06
"46",0.214794393436743,199019.641
"47",0.216300093885056,154273.98
"48",0.216584996074397,30958.91
"49",0.216810628924272,30970.19
"50",0.217026252038012,199466.033
"51",0.217120352308168,198948.332
"52",0.21882211556346,199220.994
"53",0.21899350366721,169658.536
"54",0.221686037592632,199364.147
"55",0.222575152221929,199220.994
"56",0.222744979940701,198805.46
"57",0.225094832452912,154273.98
"58",0.22550832960117,30627.978
"59",0.225516975113751,30627.962
"60",0.227029676524711,199019.641
"61",0.228241404542826,199019.641
"62",0.229259942029331,198438.786
"63",0.230200723520874,169658.536
"64",0.23226969298592,199220.994
"65",0.232451211977374,156895.486
"66",0.233415534504068,201033.495
"67",0.233921904236583,199364.147
"68",0.234322259185257,198691.823
"69",0.235133452342211,199364.147
"70",0.237650520413051,158711.854
"71",0.239453738974353,198948.332
"72",0.241788061400144,31441.73
"73",0.241796743239665,31441.718
"74",0.246540026451279,167632.436
"75",0.250787598452941,180168.372
"76",0.251648201350772,12578.95
"77",0.252348831378871,31969.621
