"","hz","v"
"1",0.128351004057817,104221.63
"2",0.133630884770088,94830.89
"3",0.134509212872263,94830.89
"4",0.135528258658392,94881.82
"5",0.146797825630607,105143.71
"6",0.147034281777968,105119.88
"7",0.147191620675418,104221.63
"8",0.147260982540002,93581.55
"9",0.148924652316784,93581.55
"10",0.160389811397621,104881.35
"11",0.160497542381382,104810.36
"12",0.161529359980293,104825.11
"13",0.162222315950671,104859.73
"14",0.162747569568483,104886.1
"15",0.16411172069498,103735.48
"16",0.165638191529097,105143.71
"17",0.189761062358331,105017.6
"18",0.197733186747131,104765.77
"19",0.197775422052751,104716.95
"20",0.197845658623251,104683.06
"21",0.197919274665442,104664.13
"22",0.202771275015639,105017.6
"23",0.211401294621528,96787.68
"24",0.212929278734008,96864.05
"25",0.213065155324498,96787.68
"26",0.228640412650217,94793.49
"27",0.229124207087041,94770.88
"28",0.229388576219516,94830.89
"29",0.229576316907148,94793.49
"30",0.229799212937696,94770.88
"31",0.22991148407863,214257.69
"32",0.230217682329527,178273.38
"33",0.230251607444034,94793.49
"34",0.230324527258908,94830.89
"35",0.230407314049777,94881.82
"36",0.230518851831703,214384.13
"37",0.23105654069079,97770.18
"38",0.231770121123065,97805.84
"39",0.232720502676286,97770.18
"40",0.233433787673295,97805.84
"41",0.237002206490542,190120.24
"42",0.242648066883513,95493.69
"43",0.243216095068307,95475.31
"44",0.243417385356497,95532.15
"45",0.2435839975057,95493.69
"46",0.243891731582516,95475.31
"47",0.244259295898154,95493.69
"48",0.244353300663297,95532.15
"49",0.257657583377994,187091.37
"50",0.267798203341854,96750.84
"51",0.268734488981214,96750.84
"52",0.269409615768006,96750.84
"53",0.270042558707252,110362.462
"54",0.270046934157157,110286.305
"55",0.297503056843909,110403.22
"56",0.300457747378131,109812.233
"57",0.300595479645177,109856.52
"58",0.300910253516889,109812.233
"59",0.300979990850208,109926.661
"60",0.30134369152049,109856.52
"61",0.301998930923785,109926.661
"62",0.302546229063801,189335.16
"63",0.307393899153284,110247.288
"64",0.307714084381356,110212.396
"65",0.308108491161908,110194.654
"66",0.308413520848754,110247.288
"67",0.308463466358203,110212.396
"68",0.308513428046956,110303.233
"69",0.308544364822857,164610.76
"70",0.308560549608051,110194.654
"71",0.309261452724748,332854
"72",0.30988006092242,332826
"73",0.310513682785432,110403.22
"74",0.311380005044356,110395.463
"75",0.311495427247128,110401.356
"76",0.311932185942776,110385.795
"77",0.313441794642339,404522.4
"78",0.313498296136761,164610.76
"79",0.324266832691285,202861.36
"80",0.332863441108968,110220.107
"81",0.333365003008619,110245.183
"82",0.335999489280776,187461.56
"83",0.336606834801781,187491.9
"84",0.336686733195965,187437.56
"85",0.337166921227692,187461.56
"86",0.337392730198842,187437.56
"87",0.34767492394611,112911.079
"88",0.34798949071738,166582.45
"89",0.350215470067959,166582.45
"90",0.351728128226006,166521.69
"91",0.352139954503518,166678.64
"92",0.352359575900014,166521.69
"93",0.35294346022239,166582.45
"94",0.36131344664123,223785.51
"95",0.363922870186893,188857.37
"96",0.375433156003739,339744.6
"97",0.375881912938231,339855.5
"98",0.376339533527148,336206.9
"99",0.378701810194653,107037.069
"100",0.396424253235813,168892.21
"101",0.397957681180183,186570.98
"102",0.398693084070417,186511.58
"103",0.399152200725659,168892.21
"104",0.399415256065121,188857.37
"105",0.399588423923359,186652.49
"106",0.399784116577048,168892.21
"107",0.399881635036029,186570.98
"108",0.400451709528348,225671.22
"109",0.401012958733761,188937.24
"110",0.405258636061534,106477.8
"111",0.406922566704782,106477.8
"112",0.40857100249024,164610.76
"113",0.410918093750963,330389.9
"114",0.411622575028505,330232.1
"115",0.416381272003148,187491.9
"116",0.417699602976527,187461.56
"117",0.430748554838599,170607.89
"118",0.430975037925803,267244
"119",0.431579537950947,267238.4
"120",0.431915068220985,170666.23
"121",0.432770227139454,170572.61
"122",0.432902306936394,477765.7
"123",0.433475585571332,170607.89
"124",0.43410691185025,170607.89
"125",0.434430342352831,477842
"126",0.434642767109713,170666.23
"127",0.442981620692557,309849.8
"128",0.443369519675631,309691.8
"129",0.449738364706332,187091.37
"130",0.460227168130189,332854
"131",0.461583554701113,332826
