"","hz","v"
"1",0.102338014274106,191217.049963
"2",0.104770296363737,191446.4557405
"3",0.106967716608289,191451.89746084
"4",0.107035783132659,191451.88970691
"5",0.107035783132659,191451.88970691
"6",0.107035783132659,191451.88108855
"7",0.107035783132659,191451.87394878
"8",0.107035783132659,191451.87394878
"9",0.117629967881137,191444.5006512
"10",0.117629967881137,191444.4821307
"11",0.117629967881137,191444.4809292
"12",0.117629967881137,191444.5006512
"13",0.117629967881137,191444.4821307
"14",0.132593989249279,191492.711909
"15",0.154025178495929,193800.767563
"16",0.154025178495929,193800.712118
"17",0.154025178495929,193800.707595
"18",0.154025178495929,193800.707595
"19",0.154025178495929,193800.712118
"20",0.154025178495929,193800.707595
"21",0.154220434978737,193918.28990114
"22",0.155690972103292,193346.991344
"23",0.155690972103292,193346.991344
"24",0.156365197172604,193921.13088112
"25",0.156433442654238,193921.1257531
"26",0.156435889834718,193921.1257531
"27",0.156435889834718,193921.1257531
"28",0.156435889834718,193921.12134275
"29",0.156435889834718,193921.11826439
"30",0.156435889834718,193921.11826439
"31",0.159648517823161,191217.040967
"32",0.167096662077078,193917.15192855
"33",0.18319883485541,195262.431784358
"34",0.183266822748911,195262.428373005
"35",0.183269005912258,195262.428373005
"36",0.183269005912258,195262.428373005
"37",0.183269005912258,195262.425821479
"38",0.183269005912258,195262.424216836
"39",0.183269005912258,195262.424216836
"40",0.199378735859063,196071.181064965
"41",0.19944693365298,196071.17872998
"42",0.19944693365298,196071.177123492
"43",0.19944693365298,196071.17872998
"44",0.19944693365298,196071.176177974
"45",0.19944693365298,196071.176177974
"46",0.19944693365298,196071.17872998
"47",0.209879665493789,196596.082092602
"48",0.209947964397024,196596.080442094
"49",0.209947964397024,196596.079366013
"50",0.209947964397024,196596.078760123
"51",0.209947964397024,196596.080442094
"52",0.209947964397024,196596.078760123
"53",0.209947964397024,196596.080442094
"54",0.217147320450924,196955.946184774
"55",0.217147320450924,196955.945429077
"56",0.217147320450924,196955.945016545
"57",0.217147320450924,196955.946184774
"58",0.217147320450924,196955.945016545
"59",0.217147320450924,196955.946184774
"60",0.274674376959544,184864.82932
"61",0.283057187458868,183236.7917
"62",0.283078020548634,183236.7917
"63",0.283078020548634,183236.7917
"64",0.299484093725943,186104.9666893
"65",0.340389552015013,186101.5486891
"66",0.340389552015013,186101.5461767
"67",0.340389552015013,186101.5928903
"68",0.340389552015013,186101.5486891
"69",0.396217077827732,190940.226355
"70",0.398749656651624,186209.36494
"71",0.406344558283453,191446.4557405
"72",0.424345039874324,190298.11326
"73",0.424345039874324,190298.11326
"74",0.447279180616745,191444.5006512
"75",0.447279180616745,191444.4821307
"76",0.447279180616745,191444.4809292
"77",0.447279180616745,191444.5006512
"78",0.447279180616745,191444.4821307
"79",0.450699045487026,193663.512095
"80",0.455795826806337,193918.28990114
"81",0.479735147819592,195114.8687
"82",0.482653319050013,195260.77050808
"83",0.485340838126357,193346.991344
"84",0.485340838126357,193346.991344
"85",0.496747372715564,193917.1613871
"86",0.496747372715564,193917.15192855
"87",0.496747372715564,193917.15128741
"88",0.496747372715564,193917.1613871
"89",0.496747372715564,193917.15192855
"90",0.497021227528117,195978.895183
"91",0.504448084485772,191492.711909
"92",0.508141442186716,196534.5641527
"93",0.514317572585639,185564.583895
"94",0.514317572585639,185564.56192
"95",0.516556807947536,196955.44875025
"96",0.521709098137133,197212.98953041
"97",0.523614023786843,195260.07720298
"98",0.523614023786843,195260.07173649
"99",0.523614023786843,195260.07135803
"100",0.523614023786843,195260.07720298
"101",0.523614023786843,195260.07173649
"102",0.539810337637871,196069.67648966
"103",0.539810337637871,196069.67304998
"104",0.539810337637871,196069.67280898
"105",0.539810337637871,196069.67648966
"106",0.539810337637871,196069.67304998
"107",0.547646625538405,196461.3618105
"108",0.547646625538405,196461.3618105
"109",0.553458103083232,193942.462294
"110",0.557527033092017,196955.22825838
"111",0.557527033092017,196955.22664143
"112",0.557527033092017,196955.22652671
"113",0.557527033092017,196955.22825838
"114",0.557527033092017,196955.22664143
"115",0.561328034770904,197145.233258
"116",0.561328034770904,197145.233258
"117",0.562680497353292,197212.82712336
"118",0.562680497353292,197212.82594494
"119",0.562680497353292,197212.82586104
"120",0.562680497353292,197212.82712336
"121",0.562680497353292,197212.82594494
"122",0.613821730823826,196959.692816
"123",0.618952447740297,197216.0895622
"124",0.627402756494011,191217.049963
"125",0.627402756494011,191217.040967
"126",0.663636061983608,514473.5
"127",0.679092704982435,193800.767563
"128",0.679092704982435,193800.712118
"129",0.679092704982435,193800.707595
"130",0.709672840820382,516775
"131",0.734432509508147,196566.7261046
"132",0.734432509508147,196566.7128971
"133",0.734432509508147,196566.711822
"134",0.741807019645646,196935.3414081
"135",0.741807019645646,196935.33217
"136",0.741807019645646,196935.3314182
"137",0.747067293954171,197198.3399816
"138",0.747067293954171,197198.3332683
"139",0.747067293954171,197198.3327222
"140",0.775915580384854,509094
