            206.401   |              
            206.442   |              
            206.868   |              
            207.109   |              
            208.034   |  554339.1    
                      |              
            209.553   |  214384.13   
            209.620   |  214211.96   
            209.686   |  214257.69   
            211.759   |  386953.4    
            212.150   |  386977.0    
                      |              
            213.018   |  221141.61   
            214.278   |   46784.6    
            214.731   |  376945.2    
            218.820   |              
            218.838   |              
                      |              
            220.609   |  209925.76   
            228.669   |  214384.13   
            228.844   |  214257.69   
            231.649   |  209737.97   
            231.669   |  209673.65   
                      |              
            231.705   |  209823.91   
            231.809   |              
            246.127   |  214829.18   
            247.769   |  554995.7    
            249.683   |  210705.26   
                      |              
            249.697   |              
            252.022   |  210239.83   
            252.079   |  210266.04   
            252.223   |  210301.68   
            259.094   |  205350.18   
                      |              
            264.565   |  554339.7    
            264.618   |  554339.7    
            264.618   |  554339.7    
            264.696   |  554339.7    
            264.696   |  554339.7    
                      |              
            264.696   |  554339.7    
            268.218   |              
            268.920   |  354954.1    
            268.920   |  354954.1    
            270.984   |  211103.63   
                      |              
            279.922   |  209925.76   
            282.364   |  202170.63   
            285.916   |  713281.5    
            288.527   |              
            297.452   |              
                      |              
            298.078   |              
            298.131   |              
            299.843   |              
            300.683   |  197858.69   
            307.825   |  554339.1    
                      |              
            336.734   |  317395.2    
            343.715   |  178273.38   
            346.337   |  494402.0    
            347.871   |  406022.8    
            348.299   |  405987.5    
                      |              
            348.496   |  405971.6    
            374.754   |  499705.9    
            375.467   |  314217.3    
            377.105   |  314217.3    
            383.837   |  196711.54   
                      |              
            391.900   |  190120.24   
            393.852   |  334568.3    
            395.585   |  174212.03   
            399.500   |  174212.03   
            399.863   |  342749.2    
                      |              
            400.358   |  342750.1    
            403.508   |              
            404.131   |              
            404.353   |              
            405.776   |  429159.6    
                      |              
            409.733   |  245701.3    
            409.994   |  110521.050  
            410.343   |  245665.4    
            410.995   |  110544.850  
            417.616   |              
                      |              
            419.576   |  320978.2    
            420.010   |  321066.8    
            422.774   |  197858.69   
            423.691   |              
            423.705   |              
                      |              
            424.178   |              
            433.291   |  332826.0    
