           216.294   |   322702.02  
           227.091   |  2455293.2   
           227.725   |  2455169.9   
           227.792   |  2455157.3   
           229.687   |   145876.13  
                     |              
           247.856   |    61981.82  
           250.912   |   150466.69  
           251.206   |   150461.58  
           252.441   |              
           252.998   |              
                     |              
           257.483   |              
           269.775   |   354858.03  
           272.485   |              
           272.530   |              
           272.590   |              
                     |              
           274.128   |              
           274.649   |   168123.74  
           283.671   |   131735.52  
           283.760   |   131724.37  
           298.211   |   310006.32  
                     |              
           299.262   |              
           387.619   |              
           387.641   |              
           387.666   |              
           391.898   |   157234.07  
                     |              
           392.069   |   157234.07  
           405.606   |   348859.99  
           406.794   |   346579.21  
           406.891   |   346579.21  
           406.891   |   346579.21  
                     |              
           407.026   |   346579.49  
           407.452   |              
           407.585   |              
           416.286   |   347155.41  
           418.690   |   346579.31  
                     |              
           426.700   |   168978.34  
           426.726   |   168978.34  
           426.726   |   168978.34  
           432.556   |   333118.21  
           464.742   |   259724.30  
                     |              
           465.025   |   259711.22  
           465.147   |   259705.55  
           465.830   |              
           466.586   |   329743.57  
           477.175   |    81343.99  
                     |              
           493.205   |    82251.71  
           494.388   |              
           494.456   |              
           505.217   |    81769.79  
           513.294   |   186443.69  
                     |              
           513.328   |   186466.02  
           514.349   |   186427.35  
           514.516   |   186466.02  
           515.109   |   186443.69  
           538.034   |    80562.85  
                     |              
           564.807   |   184690.98  
           566.247   |   184690.98  
           569.592   |   276482.86  
           580.133   |   320081.7   
           581.198   |   320050.1   
                     |              
           582.642   |   341370.94  
           588.977   |   162524.57  
           589.159   |   162517.89  
           600.113   |    86369.60  
           600.603   |    86389.38  
                     |              
           600.718   |    86331.63  
           601.068   |    86321.94  
           601.322   |    86369.47  
           601.484   |    86331.63  
           657.805   |   131735.52  
                     |              
           658.288   |   131724.37  
           658.761   |    84032.15  
           674.438   |   323140.33  
           678.390   |   181772.41  
           703.725   |   324212.49  
                     |              
           711.318   |    83798.57  
           711.519   |    83740.06  
           711.563   |   195785.74  
           711.699   |    83791.04  
           711.990   |   195813.66  
                     |              
           723.132   |   145549.27  
           723.642   |   145550.70  
           761.265   |   346579.49  
           772.62    |              
           786.089   |    84103.10  
                     |              
           805.862   |    83791.04  
           819.648   |              
           833.299   |   333447.24  
           833.515   |    73975.91  
           850.032   |   258931.29  
                     |              
           906.143   |    71385.38  
           906.247   |    71364.90  
           907.828   |    71364.90  
           908.851   |    71352.51  
           909.483   |    71385.38  
                     |              
           911.180   |    71364.90  
           940.573   |    72610.72  
           960.303   |    70743.95  
           962.080   |    70743.95  
           965.844   |    70743.95  
                     |              
          1068.308   |    69710.66  
          1069.125   |    69744.03  
          1161.929   |    78293.49  
          1162.883   |    78307.63  
          1165.885   |    79318.78  
                     |              
          1165.968   |    78318.25  
          1166.963   |    79310.85  
          1174.822   |    78199.07  
          1175.332   |    78249.94  
          1175.476   |    78215.51  
                     |              
          1177.754   |    78199.07  
          1189.291   |    78116.74  
          1189.575   |    78148.09  
          1261.410   |    79310.85  
          1350.227   |    78148.09  
                     |              
          1439.965   |    78307.63  
          1440.325   |    78293.49  
          1442.012   |    78318.25  
          1442.903   |    78293.49  
          1444.224   |    78307.63  
                     |              
          1655.966   |    87806.93  
          1689.038   |    78529.62  
          1733.856   |    84015.86  
          1744.860   |    78340.28  
          1813.980   |    75255.27  
                     |              
          1972.199   |    77679.82  
