  200.684   |               
  203.2116  |               
  208.8583  |               
  209.1458  |               
  225.307   |  246137.2    
            |               
  226.895   |  245392.4    
  227.834   |  244951.5    
  228.393   |  246137.2    
  232.350   |               
  233.645   |               
            |               
  234.064   |  248658.44    
  235.967   |  258890.8    
  237.037   |  258885.8    
  241.642   |  245392.4    
  242.779   |  169800.47    
            |               
  243.407   |  169801.79    
  244.714   |  245392.4    
  244.858   |  244951.5    
  248.691   |  246137.2    
  249.853   |  168674.98    
            |               
  250.274   |  168674.98    
  253.248   |  248658.44    
  254.696   |  171006.87    
  254.988   |  170974.41    
  256.484   |               
            |               
  258.067   |  244684.18    
  260.331   |               
  260.359   |  239729.9    
  263.267   |  254683.4    
  263.318   |  239729.9    
            |               
  265.872   |               
  266.554   |  242046.2    
  267.695   |               
  268.804   |               
  270.136   |  252396.7     
            |               
  271.037   |               
  272.403   |  251725.8     
  275.123   |  251725.8     
  277.064   |  251471.4     
  278.247   |  252396.7     
            |               
  283.54    |  251725.8     
  291.205   |               
  296.556   |  222100.7    
  299.665   |               
  300.606   |               
            |               
  305.796   |               
  306.313   |  248026.2     
  307.132   |               
  307.668   |  248961.2     
  309.219   |               
            |               
  310.446   |  205938.06    
  312.372   |               
  313.934   |  205938.06    
  316.787   |  248026.2     
  319.145   |  205938.06    
            |               
  328.980   |  204124.04    
  331.543   |  161909.41    
  332.057   |  209182.8    
  332.906   |  204124.04    
  332.910   |  161798.18    
            |               
  334.042   |  204021.26    
  335.335   |               
  339.289   |  217913.1    
  339.345   |  217850.2    
  353.003   |  216710.4    
            |               
  356.068   |  216524.6    
  360.210   |  202366.62    
  361.285   |  201763.86    
  362.269   |  201330.92    
  365.695   |  201072.41    
            |               
  367.028   |  201330.92    
  368.205   |  201763.86    
  370.545   |  201072.41    
  370.734   |  209042.8    
  372.045   |  205946.9    
            |               
  372.654   |               
  374.881   |  205036.99    
  374.996   |               
  377.935   |               
  379.876   |  172652.48    
            |               
  380.518   |  172743.19    
  380.946   |  172574.76    
  382.020   |               
  382.759   |               
  383.335   |               
            |               
  384.537   |  154620.97    
  384.565   |  154619.10    
  384.580   |  154618.09    
  385.099   |  154623.57    
  385.137   |  154620.97    
            |               
  385.165   |  154619.10    
  386.083   |  154624.66    
  386.099   |  154623.57    
  386.137   |  154620.97    
  391.387   |  172743.19    
            |               
  391.663   |  172652.48    
  392.587   |               
  394.482   |               
  399.150   |  204540.95    
  401.850   |  204540.95    
            |               
  405.907   |  204124.04    
  410.423   |  204021.26    
  410.479   |   96313.330   
  410.683   |  204124.04    
  413.250   |  153258.61    
            |               
  420.967   |   95706.534   
  422.642   |   95612.357   
  426.458   |   95400.731   
  436.327   |   95400.731   
  436.950   |   95706.534   
            |               
  437.091   |               
  437.293   |               
  437.990   |   95313.749   
  438.975   |   94732.30    
  439.040   |   95597.593   
            |               
  440.303   |   94663.670   
  443.849   |   94482.236   
  447.530   |   94827.150   
  448.991   |               
  452.619   |   96313.330   
            |               
  460.098   |   96594.096   
  460.821   |               
  462.3938  |   96486.198   
  465.4040  |   95706.534   
  466.1208  |   96313.330   
            |               
  469.1523  |   95534.923   
  470.314   |               
  472.1255  |   95400.731   
  474.0729  |   95313.749   
  476.865   |  158770.58    
            |               
  478.132   |  158788.25    
  479.455   |  128730.82    
  481.006   |  128663.57    
  481.947   |  128622.99    
  486.375   |               
            |               
  489.677   |  147200.24    
  490.478   |  147127.57    
  491.773   |  147055.61    
  497.164   |               
  499.548   |  146470.64    
            |               
  507.826   |  146470.64    
