               200.037731  |   70314.624    
               200.0578    |   57346.148    
               200.0671    |   57343.828    
               200.09046   |  107454.552    
               200.09291   |  107371.685    
                           |                
               200.1833    |  109601.572    
               200.23799   |   50628.372    
               200.2483    |  113481.304    
               200.25557   |  107498.510    
               200.31909   |  103967.555    
                           |                
               200.3506    |  110166.534    
               200.3605    |   57621.928    
               200.3605    |  113934.512    
               200.3728    |   57618.806    
               200.38696   |   50303.225    
                           |                
               200.39104   |   63559.498    
               200.42293   |  107371.685    
               200.43221   |  107454.552    
               200.43840   |  110144.841    
               200.4441    |  108539.473    
                           |                
               200.5297    |   50555.762    
               200.5594    |   57572.513    
               200.5720    |   72651.914    
               200.5760    |   72650.698    
               200.62444   |   56756.503    
                           |                
               200.6245    |   56756.704    
               200.6318    |   56754.726    
               200.6464    |   56751.099    
               200.70128   |   72619.499    
               200.7179    |   49805.257    
                           |                
               200.71838   |  107298.265    
               200.72193   |   56732.335    
               200.74417   |   63272.981    
               200.77084   |   63465.134    
               200.79467   |  107197.107    
                           |                
               200.8233    |   56707.284    
               200.8478    |   57149.702    
               200.8505    |   57149.113    
               200.8552    |   57147.784    
               200.8552    |   94700.415    
                           |                
               200.9031    |   72169.004    
               200.9031    |   57744.932    
               200.9180    |   94685.083    
               200.9216    |  107165.760    
               200.92881   |  107163.871    
                           |                
               200.9367    |   87965.137    
               200.9990    |   65580.065    
               201.0248    |   50433.025    
               201.069689  |   70523.694    
               201.0826    |   72352.046    
                           |                
               201.09525   |   65556.271    
               201.10631   |   66078.272    
               201.1441    |  110144.841    
               201.1441    |   57427.576    
               201.1539    |  114806.568    
                           |                
               201.1665    |  103969.814    
               201.1703    |   70523.694    
               201.1926    |   57064.346    
               201.2231    |   72619.499    
               201.26157   |  107163.871    
                           |                
               201.2685    |  114094.244    
               201.32604   |   63559.498    
               201.3440    |   57026.960    
               201.36632   |   76577.436    
               201.4128    |   72043.060    
                           |                
               201.4128    |  107044.220    
               201.43699   |  107038.375    
               201.4477    |   72261.742    
               201.4696    |   75600.900    
               201.4940    |  110570.312    
                           |                
               201.4940    |   56541.596    
               201.5108    |  103882.740    
               201.52001   |  107017.932    
               201.53546   |  104505.359    
               201.548729  |   63272.981    
                           |                
               201.5782    |   50008.522    
               201.58517   |  103874.040    
               201.60793   |   72524.561    
               201.65087   |   56502.957    
               201.6725    |   99757.211    
                           |                
               201.67862   |  110609.548    
               201.7033    |   65931.358    
               201.70940   |   63465.134    
               201.7159    |   49558.734    
               201.78508   |   72352.046    
                           |                
               201.85476   |  107017.932    
               201.877742  |   65363.607    
               201.8894    |  110609.548    
               201.9075    |   56888.423    
               201.9192    |   70314.624    
                           |                
               201.9775    |   56871.345    
               201.9824    |   72524.561    
               202.0052    |   62962.215    
               202.0452    |   57632.654    
               202.07140   |  110428.305    
                           |                
               202.075103  |   62945.045    
               202.1074    |  112927.781    
               202.1099    |   57190.212    
               202.1443    |   57439.486    
               202.1580    |  115030.664    
                           |                
               202.1664    |  103680.689    
               202.1664    |  102030.965    
               202.1714    |   57432.848    
               202.19829   |   57168.531    
               202.2415    |   57415.757    
                           |                
               202.2779    |   57149.113    
               202.3013    |   57401.144    
               202.3122    |   72352.046    
               202.3301    |  114242.513    
               202.37049   |   72429.675    
                           |                
               202.4067    |   49805.257    
               202.4135    |   56764.767    
               202.4539    |  103661.038    
               202.4692    |   56751.099    
               202.4728    |   87537.646    
                           |                
               202.52769   |  110167.303    
               202.5361    |   57343.828    
               202.54615   |   56732.335    
               202.5482    |  103418.280    
               202.5823    |   57074.915    
                           |                
               202.6057    |  114173.223    
               202.6261    |   57064.346    
               202.63229   |  115030.664    
               202.6491    |   56707.284    
               202.68870   |  106814.180    
                           |                
